Student ID,First Name,Last Name,Age,Gender,University,Degree Program,Year of Study,GPA,Part-time Job,Residential Status,Monthly Income,Preferred Accommodation,Distance to University,Transportation Method,Family Income,Scholarship Status,Boarding House Interest,Accommodation Budget,Special Needs
2024629,Dinuka,Wijesinghe,24,Female,NSBM Green University,IT,2th Year,3.27,No,Boarding house,0,Private residence,5 km,Train,73016,No,No,15169,Yes
2024630,Harsha,Jayasekara,20,Female,SLIIT,Medicine,4th Year,3.35,No,Off-campus,0,Boarding house,19 km,Private vehicle,141258,No,Yes,37342,Yes
2024631,Tharushi,Wickramasinghe,23,Female,University of Colombo,Engineering,1th Year,2.46,No,On-campus,0,Boarding house,14 km,Train,177936,Yes,No,33309,Yes
2024632,Dinuka,Wijesinghe,22,Male,SLIIT,IT,4th Year,3.35,No,Boarding house,0,On-campus,11 km,Bus,122682,Yes,No,31063,Yes
2024633,Ravindu,Perera,20,Female,SLIIT,Medicine,4th Year,2.24,Yes,On-campus,12194,On-campus,7 km,Private vehicle,60550,No,Yes,33129,No
2024634,Tharushi,Wijesinghe,23,Female,University of Moratuwa,Business,2th Year,3.39,No,Boarding house,0,On-campus,13 km,Train,244191,Yes,Yes,27287,No
2024635,Ravindu,Jayasekara,20,Female,University of Colombo,IT,1th Year,2.07,No,Boarding house,0,Boarding house,14 km,Walk,89907,Yes,Yes,25396,No
2024636,Ravindu,Fernando,20,Female,SLIIT,Medicine,1th Year,3.1,Yes,On-campus,9149,Boarding house,3 km,Bus,105253,Yes,No,16668,No
2024637,Dinuka,Fernando,22,Female,NSBM Green University,Engineering,2th Year,3.21,Yes,Off-campus,9169,On-campus,16 km,Walk,273728,No,No,16897,No
2024638,Dinuka,Fernando,21,Female,University of Moratuwa,IT,3th Year,2.86,Yes,On-campus,18136,Private residence,13 km,Private vehicle,102511,Yes,Yes,24043,Yes
2024639,Ayesh,Perera,23,Male,University of Colombo,Medicine,1th Year,2.02,No,On-campus,0,Boarding house,12 km,Walk,217156,No,No,25758,Yes
2024640,Sachini,Perera,23,Male,NSBM Green University,Engineering,1th Year,2.25,No,On-campus,0,On-campus,20 km,Walk,51420,Yes,No,16346,No
2024641,Harsha,Silva,18,Male,SLIIT,Business,1th Year,2.77,No,Boarding house,0,Private residence,9 km,Bus,106142,No,Yes,26572,No
2024642,Kasun,Fernando,21,Male,SLIIT,Medicine,3th Year,3.2,Yes,Boarding house,23243,Private residence,19 km,Private vehicle,157193,Yes,Yes,22626,Yes
2024643,Ravindu,Silva,23,Female,University of Moratuwa,Business,1th Year,2.72,No,Off-campus,0,Private residence,14 km,Train,288427,Yes,Yes,31167,Yes
2024644,Ayesh,Wijesinghe,19,Female,SLIIT,Engineering,4th Year,2.03,Yes,On-campus,21846,Boarding house,5 km,Bus,66916,Yes,No,38922,No
2024645,Harsha,Wijesinghe,22,Female,University of Colombo,Engineering,1th Year,2.59,Yes,On-campus,2658,On-campus,17 km,Train,231460,Yes,No,28820,Yes
2024646,Nethmi,Wijesinghe,24,Female,University of Colombo,Engineering,2th Year,2.81,No,On-campus,0,Boarding house,8 km,Walk,111406,No,No,27159,Yes
2024647,Ayesh,Fernando,22,Male,University of Colombo,IT,4th Year,3.97,No,On-campus,0,Private residence,7 km,Train,192210,Yes,No,26997,No
2024648,Tharushi,Fernando,22,Male,SLIIT,Business,4th Year,2.95,Yes,Off-campus,15788,On-campus,8 km,Private vehicle,283887,Yes,Yes,31606,Yes
2024649,Harsha,Wijesinghe,25,Male,University of Colombo,Engineering,3th Year,2.42,No,Boarding house,0,Private residence,18 km,Train,229480,No,Yes,30791,Yes
2024650,Ayesh,Perera,21,Female,University of Colombo,Engineering,2th Year,2.8,Yes,Off-campus,21068,On-campus,13 km,Private vehicle,145924,No,No,19261,Yes
2024651,Dinuka,Perera,22,Female,SLIIT,Engineering,3th Year,3.31,Yes,Boarding house,4943,Private residence,20 km,Train,95813,Yes,No,38778,Yes
2024652,Ayesh,Silva,25,Female,NSBM Green University,Business,1th Year,2.26,Yes,Boarding house,12508,On-campus,2 km,Bus,273625,No,No,22217,Yes
2024653,Ayesh,Wickramasinghe,20,Female,University of Moratuwa,Medicine,3th Year,2.66,No,Boarding house,0,On-campus,9 km,Bus,179176,Yes,No,21997,Yes
2024654,Ayesh,Perera,19,Female,NSBM Green University,IT,3th Year,2.7,No,Off-campus,0,Private residence,9 km,Private vehicle,194163,No,No,27040,No
2024655,Ravindu,Wijesinghe,18,Female,University of Moratuwa,IT,4th Year,2.67,Yes,Boarding house,12114,Private residence,9 km,Walk,242197,Yes,Yes,26000,Yes
2024656,Tharushi,Wickramasinghe,20,Male,University of Moratuwa,IT,2th Year,3.22,No,On-campus,0,On-campus,8 km,Train,259790,Yes,Yes,31902,No
2024657,Ayesh,Silva,21,Female,University of Colombo,Engineering,1th Year,2.32,Yes,On-campus,19270,On-campus,20 km,Walk,141861,No,No,23117,Yes
2024658,Nethmi,Silva,20,Male,University of Moratuwa,Business,4th Year,3.65,Yes,Boarding house,11094,Private residence,12 km,Walk,238079,No,No,29305,Yes
2024659,Dinuka,Wickramasinghe,18,Male,NSBM Green University,Business,3th Year,2.72,Yes,Off-campus,19839,On-campus,9 km,Bus,269115,No,Yes,34655,Yes
2024660,Dinuka,Wickramasinghe,25,Male,University of Colombo,IT,2th Year,2.5,Yes,Boarding house,4476,Boarding house,17 km,Bus,126134,No,No,24497,No
2024661,Kasun,Jayasekara,24,Male,University of Moratuwa,Medicine,1th Year,2.77,No,On-campus,0,Private residence,10 km,Bus,181363,Yes,Yes,34794,No
2024662,Ravindu,Silva,19,Female,SLIIT,Medicine,2th Year,2.41,Yes,On-campus,8625,On-campus,11 km,Train,293492,No,Yes,22190,No
2024663,Ayesh,Jayasekara,25,Female,SLIIT,Engineering,1th Year,2.86,Yes,On-campus,18165,On-campus,9 km,Train,214883,No,Yes,24627,Yes
2024664,Nethmi,Silva,19,Male,University of Colombo,IT,1th Year,2.37,Yes,On-campus,16471,Private residence,16 km,Walk,285224,Yes,Yes,24639,No
2024665,Tharushi,Fernando,19,Male,SLIIT,Engineering,1th Year,3.81,No,Off-campus,0,Private residence,4 km,Bus,272444,No,Yes,33234,No
2024666,Ravindu,Fernando,23,Female,University of Colombo,IT,2th Year,3.2,No,Off-campus,0,Private residence,14 km,Walk,284482,Yes,Yes,16843,No
2024667,Ravindu,Fernando,23,Female,SLIIT,Medicine,1th Year,3.05,No,Boarding house,0,Private residence,5 km,Train,144983,Yes,Yes,28751,No
2024668,Nethmi,Jayasekara,19,Female,University of Colombo,IT,4th Year,2.3,Yes,Off-campus,9622,Boarding house,17 km,Bus,259663,No,Yes,22569,Yes
2024669,Kasun,Jayasekara,22,Male,University of Colombo,IT,1th Year,3.71,Yes,Boarding house,13337,Private residence,12 km,Bus,217756,Yes,Yes,23672,Yes
2024670,Ravindu,Jayasekara,25,Male,NSBM Green University,IT,4th Year,3.59,Yes,Boarding house,18188,Boarding house,8 km,Walk,160557,No,No,25182,Yes
2024671,Dinuka,Silva,19,Male,NSBM Green University,IT,3th Year,2.86,No,Boarding house,0,Boarding house,12 km,Walk,121005,No,No,30458,Yes
2024672,Sachini,Wickramasinghe,22,Male,SLIIT,Medicine,4th Year,3.24,Yes,On-campus,23264,On-campus,8 km,Private vehicle,186569,Yes,No,15949,No
2024673,Nethmi,Wickramasinghe,23,Male,University of Colombo,Business,3th Year,2.19,Yes,Off-campus,1790,Private residence,11 km,Train,179089,Yes,Yes,17232,No
2024674,Nethmi,Silva,20,Male,University of Colombo,Medicine,4th Year,3.19,Yes,Boarding house,9208,Boarding house,17 km,Walk,205456,Yes,No,16028,Yes
2024675,Dinuka,Wickramasinghe,20,Female,SLIIT,Engineering,2th Year,3.34,No,Off-campus,0,Private residence,19 km,Private vehicle,69184,No,No,35119,Yes
2024676,Dinuka,Wijesinghe,25,Female,SLIIT,Engineering,1th Year,2.89,No,Boarding house,0,Private residence,19 km,Train,261894,No,No,24901,No
2024677,Tharushi,Wickramasinghe,22,Female,University of Moratuwa,Medicine,1th Year,2.76,No,Off-campus,0,Private residence,19 km,Walk,273814,Yes,No,15131,No
2024678,Ravindu,Perera,22,Female,University of Colombo,Medicine,1th Year,3.76,Yes,On-campus,24131,Boarding house,19 km,Bus,73839,No,No,36405,Yes
2024679,Kasun,Jayasekara,18,Female,NSBM Green University,IT,1th Year,3.3,No,On-campus,0,Boarding house,1 km,Walk,198138,Yes,No,30525,Yes
2024680,Ravindu,Wijesinghe,25,Male,University of Colombo,Engineering,1th Year,3.36,Yes,Boarding house,5074,On-campus,20 km,Bus,113399,No,Yes,38745,No
2024681,Sachini,Wijesinghe,20,Female,NSBM Green University,Engineering,2th Year,3.96,Yes,Off-campus,2443,Private residence,1 km,Bus,252087,Yes,Yes,21667,Yes
2024682,Harsha,Wijesinghe,22,Male,University of Colombo,Engineering,2th Year,2.81,Yes,Off-campus,15403,Private residence,11 km,Walk,261731,Yes,Yes,29509,Yes
2024683,Harsha,Silva,25,Female,SLIIT,Engineering,3th Year,3.43,No,Boarding house,0,Boarding house,12 km,Walk,211635,No,No,23020,Yes
2024684,Sachini,Fernando,19,Female,NSBM Green University,IT,3th Year,3.12,Yes,Boarding house,2756,Boarding house,10 km,Train,297293,No,No,27043,No
2024685,Sachini,Silva,21,Male,University of Colombo,IT,2th Year,2.28,No,Off-campus,0,Boarding house,15 km,Private vehicle,223372,No,No,37639,Yes
2024686,Tharushi,Silva,23,Female,University of Moratuwa,IT,1th Year,2.3,No,Boarding house,0,Boarding house,15 km,Walk,273395,Yes,Yes,15602,No
2024687,Ravindu,Silva,24,Male,NSBM Green University,Medicine,4th Year,2.97,Yes,Boarding house,24788,Boarding house,9 km,Bus,84542,Yes,Yes,15699,Yes
2024688,Dinuka,Wijesinghe,18,Female,SLIIT,Business,3th Year,2.56,Yes,Boarding house,22359,On-campus,15 km,Walk,277701,Yes,Yes,25684,No
2024689,Dinuka,Wijesinghe,23,Female,SLIIT,Medicine,4th Year,2.92,Yes,On-campus,1282,Private residence,8 km,Train,201167,Yes,Yes,30278,Yes
2024690,Harsha,Wickramasinghe,22,Male,University of Moratuwa,Medicine,1th Year,3.39,Yes,On-campus,14091,On-campus,14 km,Bus,67401,No,No,23212,No
2024691,Kasun,Wickramasinghe,22,Female,NSBM Green University,Medicine,4th Year,2.86,No,Off-campus,0,Boarding house,10 km,Train,58495,Yes,Yes,16792,Yes
2024692,Kasun,Silva,22,Male,University of Colombo,Business,1th Year,2.13,Yes,On-campus,4309,Boarding house,13 km,Walk,175255,No,No,31601,No
2024693,Dinuka,Silva,18,Female,SLIIT,Engineering,1th Year,3.54,Yes,Off-campus,17129,Boarding house,12 km,Bus,173839,Yes,Yes,29017,Yes
2024694,Dinuka,Jayasekara,19,Female,SLIIT,Engineering,1th Year,2.04,No,On-campus,0,Boarding house,1 km,Bus,108446,Yes,No,17612,Yes
2024695,Sachini,Wickramasinghe,19,Male,University of Colombo,Business,2th Year,3.29,No,Off-campus,0,Private residence,1 km,Bus,193717,Yes,No,17048,Yes
2024696,Sachini,Wijesinghe,24,Female,University of Moratuwa,Engineering,4th Year,2.49,Yes,On-campus,4813,Boarding house,7 km,Train,90212,Yes,Yes,24830,Yes
2024697,Harsha,Perera,20,Female,University of Colombo,Engineering,1th Year,2.67,Yes,On-campus,5777,Boarding house,14 km,Walk,168650,Yes,Yes,21807,Yes
2024698,Ayesh,Wickramasinghe,21,Male,University of Moratuwa,Engineering,2th Year,2.57,No,On-campus,0,On-campus,17 km,Bus,132655,No,No,17333,Yes
2024699,Sachini,Wijesinghe,23,Male,NSBM Green University,Medicine,3th Year,2.5,Yes,Boarding house,6371,On-campus,17 km,Bus,254712,Yes,No,37206,No
2024700,Ayesh,Silva,24,Male,University of Moratuwa,Engineering,1th Year,3.41,No,Off-campus,0,Boarding house,3 km,Bus,129446,Yes,Yes,33387,No
2024701,Dinuka,Wickramasinghe,22,Male,SLIIT,Medicine,3th Year,3.05,No,Boarding house,0,Boarding house,20 km,Train,98124,Yes,Yes,33049,Yes
2024702,Ravindu,Wijesinghe,23,Male,NSBM Green University,IT,3th Year,3.96,No,On-campus,0,Boarding house,18 km,Train,97701,Yes,Yes,36547,Yes
2024703,Dinuka,Silva,23,Male,SLIIT,IT,2th Year,3.63,Yes,Off-campus,4096,Private residence,13 km,Private vehicle,267896,Yes,Yes,33047,Yes
2024704,Dinuka,Wijesinghe,24,Female,SLIIT,Business,2th Year,2.4,No,On-campus,0,Boarding house,2 km,Train,262557,Yes,No,25936,Yes
2024705,Ayesh,Jayasekara,19,Male,SLIIT,Business,4th Year,3.71,Yes,Boarding house,14811,Boarding house,10 km,Private vehicle,171201,Yes,No,20846,Yes
2024706,Nethmi,Wijesinghe,18,Female,University of Moratuwa,Engineering,3th Year,3.62,No,Boarding house,0,Boarding house,7 km,Bus,180016,Yes,No,33910,Yes
2024707,Kasun,Perera,23,Male,NSBM Green University,Engineering,4th Year,3.09,Yes,Off-campus,13043,Boarding house,20 km,Train,130965,Yes,Yes,37181,Yes
2024708,Dinuka,Jayasekara,23,Female,NSBM Green University,Engineering,3th Year,2.24,Yes,Boarding house,23510,On-campus,13 km,Train,50397,No,No,18162,Yes
2024709,Ayesh,Fernando,25,Female,SLIIT,Engineering,2th Year,2.75,Yes,Off-campus,24238,Boarding house,14 km,Bus,179646,No,Yes,37526,Yes
2024710,Dinuka,Wickramasinghe,24,Female,University of Moratuwa,Business,1th Year,2.1,No,Off-campus,0,Private residence,6 km,Private vehicle,222440,Yes,Yes,31964,Yes
2024711,Sachini,Wickramasinghe,20,Female,University of Moratuwa,Engineering,2th Year,3.47,No,Off-campus,0,Boarding house,6 km,Bus,210628,Yes,No,33516,No
2024712,Ayesh,Wijesinghe,18,Male,University of Moratuwa,IT,1th Year,2.0,No,On-campus,0,Boarding house,10 km,Train,91413,No,Yes,26466,No
2024713,Sachini,Perera,24,Female,University of Moratuwa,Business,2th Year,2.23,No,Off-campus,0,On-campus,10 km,Bus,182621,Yes,No,36426,Yes
2024714,Nethmi,Perera,22,Female,NSBM Green University,IT,4th Year,3.28,Yes,Boarding house,18581,Private residence,7 km,Bus,155835,Yes,No,26159,Yes
2024715,Nethmi,Wijesinghe,19,Female,NSBM Green University,Engineering,1th Year,3.02,Yes,Off-campus,11175,On-campus,11 km,Bus,114614,Yes,Yes,16997,No
2024716,Ayesh,Wickramasinghe,18,Female,SLIIT,Medicine,4th Year,3.8,No,On-campus,0,On-campus,7 km,Walk,140191,No,Yes,20583,No
2024717,Sachini,Perera,22,Male,NSBM Green University,Business,3th Year,2.66,No,On-campus,0,Private residence,20 km,Train,274052,No,No,15635,No
2024718,Ayesh,Wijesinghe,22,Female,University of Colombo,Business,1th Year,3.92,No,Off-campus,0,Private residence,15 km,Walk,225229,No,No,18377,Yes
2024719,Kasun,Jayasekara,25,Female,University of Moratuwa,IT,1th Year,3.72,Yes,On-campus,18198,Boarding house,11 km,Bus,218568,No,No,33899,No
2024720,Sachini,Perera,20,Female,NSBM Green University,Business,3th Year,2.63,Yes,Off-campus,22126,On-campus,18 km,Private vehicle,180069,No,No,23196,Yes
2024721,Kasun,Jayasekara,23,Male,SLIIT,Engineering,1th Year,3.23,No,On-campus,0,Private residence,1 km,Private vehicle,154510,No,Yes,22307,Yes
2024722,Nethmi,Wijesinghe,25,Male,University of Colombo,Engineering,2th Year,3.82,Yes,Off-campus,8887,Private residence,16 km,Private vehicle,69312,No,Yes,22703,Yes
2024723,Sachini,Wijesinghe,18,Male,University of Moratuwa,Business,2th Year,3.55,Yes,Boarding house,2808,On-campus,4 km,Private vehicle,119197,Yes,No,22028,Yes
2024724,Nethmi,Wickramasinghe,24,Female,University of Moratuwa,Engineering,3th Year,3.61,No,Off-campus,0,On-campus,18 km,Bus,213599,No,Yes,28884,No
2024725,Harsha,Fernando,25,Male,University of Moratuwa,Medicine,3th Year,2.35,No,Off-campus,0,On-campus,6 km,Train,185743,No,Yes,29681,No
2024726,Sachini,Perera,19,Female,NSBM Green University,Medicine,2th Year,2.48,No,Off-campus,0,Boarding house,8 km,Bus,131053,Yes,No,32196,Yes
2024727,Nethmi,Perera,25,Female,University of Moratuwa,Medicine,4th Year,3.37,Yes,On-campus,5551,Boarding house,8 km,Private vehicle,61562,No,No,24051,Yes
2024728,Dinuka,Perera,25,Female,University of Moratuwa,IT,3th Year,2.33,No,Boarding house,0,Boarding house,8 km,Bus,111884,Yes,Yes,32184,No
2024729,Dinuka,Fernando,23,Male,SLIIT,IT,2th Year,3.9,No,On-campus,0,Boarding house,3 km,Train,136202,Yes,Yes,21547,Yes
2024730,Kasun,Wijesinghe,24,Female,University of Moratuwa,IT,3th Year,2.77,No,Boarding house,0,Boarding house,8 km,Private vehicle,258045,Yes,No,17373,No
2024731,Ravindu,Wickramasinghe,21,Male,University of Colombo,Business,4th Year,3.33,Yes,Off-campus,19269,Private residence,5 km,Bus,144076,Yes,Yes,30673,No
2024732,Nethmi,Perera,20,Male,University of Colombo,Business,3th Year,2.0,No,Off-campus,0,Boarding house,1 km,Private vehicle,267709,No,Yes,27418,Yes
2024733,Ravindu,Perera,21,Male,University of Colombo,IT,4th Year,3.6,No,Boarding house,0,Boarding house,16 km,Train,237384,Yes,Yes,25088,Yes
2024734,Ayesh,Wickramasinghe,24,Female,University of Colombo,Engineering,3th Year,3.27,No,On-campus,0,Private residence,18 km,Train,251206,No,No,37151,Yes
2024735,Ayesh,Perera,22,Male,NSBM Green University,IT,3th Year,3.17,Yes,Boarding house,3908,Private residence,8 km,Private vehicle,247233,Yes,No,33455,Yes
2024736,Tharushi,Wijesinghe,20,Female,SLIIT,Business,3th Year,3.91,Yes,Off-campus,18763,Boarding house,11 km,Walk,73295,Yes,Yes,27001,Yes
2024737,Kasun,Wickramasinghe,22,Male,NSBM Green University,Engineering,2th Year,2.72,Yes,Off-campus,9522,Private residence,18 km,Bus,273532,No,Yes,33620,No
2024738,Sachini,Perera,18,Male,University of Moratuwa,Medicine,2th Year,3.68,No,Off-campus,0,Private residence,3 km,Bus,235524,No,Yes,36492,Yes
2024739,Ravindu,Silva,23,Female,University of Moratuwa,Medicine,2th Year,3.0,Yes,On-campus,5777,Boarding house,20 km,Bus,282470,Yes,Yes,16384,Yes
2024740,Nethmi,Wickramasinghe,21,Female,University of Colombo,IT,3th Year,3.48,Yes,Off-campus,14135,Private residence,13 km,Walk,157044,No,Yes,20146,Yes
2024741,Dinuka,Fernando,23,Female,NSBM Green University,IT,2th Year,3.8,No,On-campus,0,Private residence,8 km,Bus,192310,No,No,38273,Yes
2024742,Dinuka,Jayasekara,21,Female,NSBM Green University,Medicine,1th Year,3.69,No,On-campus,0,Private residence,10 km,Train,231543,Yes,Yes,20194,Yes
2024743,Ayesh,Jayasekara,24,Male,University of Moratuwa,IT,1th Year,3.7,Yes,Off-campus,11559,Boarding house,19 km,Private vehicle,252993,No,Yes,29288,Yes
2024744,Dinuka,Wijesinghe,18,Female,University of Moratuwa,IT,2th Year,3.85,No,Boarding house,0,Boarding house,17 km,Bus,251269,Yes,Yes,20118,No
2024745,Ayesh,Perera,20,Male,NSBM Green University,Business,2th Year,2.84,No,On-campus,0,On-campus,17 km,Bus,95985,No,Yes,24524,Yes
2024746,Ravindu,Jayasekara,23,Male,University of Colombo,Medicine,1th Year,3.35,No,Boarding house,0,Boarding house,7 km,Private vehicle,69256,Yes,Yes,22401,No
2024747,Sachini,Silva,19,Male,SLIIT,Medicine,2th Year,2.04,No,On-campus,0,On-campus,7 km,Train,164177,No,Yes,27136,Yes
2024748,Sachini,Silva,21,Female,SLIIT,Business,2th Year,3.0,No,On-campus,0,Private residence,4 km,Private vehicle,71133,No,No,30428,Yes
2024749,Ravindu,Jayasekara,20,Male,University of Colombo,IT,1th Year,2.98,Yes,Boarding house,2475,On-campus,16 km,Train,147909,No,No,32547,No
2024750,Ravindu,Perera,22,Male,NSBM Green University,Medicine,3th Year,3.19,No,On-campus,0,On-campus,12 km,Private vehicle,93182,Yes,Yes,21671,Yes
2024751,Kasun,Perera,20,Male,NSBM Green University,IT,2th Year,2.5,Yes,Boarding house,17447,Private residence,12 km,Walk,185042,No,Yes,35325,No
2024752,Tharushi,Fernando,21,Female,SLIIT,IT,3th Year,2.83,No,Boarding house,0,Boarding house,15 km,Bus,68590,Yes,Yes,27233,Yes
2024753,Ayesh,Fernando,21,Male,NSBM Green University,Medicine,4th Year,3.42,Yes,On-campus,22022,Private residence,3 km,Walk,101994,Yes,No,32874,No
2024754,Harsha,Wickramasinghe,24,Female,NSBM Green University,IT,1th Year,2.67,No,Boarding house,0,Boarding house,6 km,Walk,124595,No,Yes,17687,Yes
2024755,Tharushi,Silva,25,Female,University of Moratuwa,Medicine,2th Year,3.56,No,Off-campus,0,Private residence,5 km,Private vehicle,111135,Yes,No,28252,Yes
2024756,Nethmi,Jayasekara,22,Female,University of Colombo,Medicine,2th Year,2.82,Yes,Off-campus,18369,Private residence,1 km,Train,227042,Yes,Yes,34218,Yes
2024757,Ayesh,Fernando,20,Female,SLIIT,IT,4th Year,3.6,No,On-campus,0,Private residence,6 km,Walk,202789,Yes,No,22783,No
2024758,Tharushi,Fernando,23,Male,University of Colombo,IT,2th Year,2.65,Yes,Off-campus,18122,On-campus,7 km,Walk,71069,Yes,No,25908,Yes
2024759,Kasun,Wickramasinghe,19,Female,University of Colombo,IT,2th Year,3.86,No,Off-campus,0,On-campus,15 km,Walk,123996,No,Yes,25857,No
2024760,Dinuka,Wijesinghe,25,Male,SLIIT,Business,2th Year,3.93,Yes,Boarding house,8081,Private residence,5 km,Bus,162020,Yes,Yes,37947,Yes
2024761,Nethmi,Silva,25,Male,SLIIT,Medicine,3th Year,3.8,No,Boarding house,0,Private residence,12 km,Bus,73248,No,Yes,28200,No
2024762,Ravindu,Wijesinghe,25,Female,University of Moratuwa,Business,1th Year,3.69,No,On-campus,0,Boarding house,19 km,Train,71687,Yes,No,30607,No
2024763,Ravindu,Wickramasinghe,18,Male,University of Colombo,Medicine,1th Year,2.71,No,On-campus,0,Boarding house,14 km,Walk,180746,No,Yes,17414,No
2024764,Kasun,Jayasekara,22,Female,NSBM Green University,Business,2th Year,3.69,Yes,Boarding house,5944,Private residence,6 km,Bus,204378,Yes,No,17520,No
2024765,Ayesh,Silva,22,Female,University of Colombo,Medicine,3th Year,2.0,No,Off-campus,0,Boarding house,17 km,Private vehicle,261638,Yes,No,17788,Yes
2024766,Nethmi,Wijesinghe,19,Male,SLIIT,Business,3th Year,3.74,No,On-campus,0,Private residence,3 km,Private vehicle,284049,Yes,Yes,37538,No
2024767,Harsha,Perera,18,Female,University of Moratuwa,Business,2th Year,3.77,Yes,Boarding house,14434,Boarding house,16 km,Walk,298146,No,No,32343,Yes
2024768,Dinuka,Wickramasinghe,22,Male,University of Colombo,IT,3th Year,2.38,No,Off-campus,0,Private residence,11 km,Train,219160,Yes,No,31171,Yes
